50, 7.097661e+01, -8.898415e+01, 4.864306e+01, 1.806376e+02, 1.662733e+02, 3.432715e+02 
51, 7.199375e+01, -8.929552e+01, 5.145010e+01, 1.803096e+02, 1.659852e+02, 3.439060e+02 
52, 7.295362e+01, -8.954931e+01, 5.419628e+01, 1.799992e+02, 1.656988e+02, 3.444496e+02 
53, 7.363265e+01, -8.921905e+01, 5.740570e+01, 1.797655e+02, 1.654086e+02, 3.450186e+02 
54, 7.422464e+01, -8.878636e+01, 6.058114e+01, 1.795521e+02, 1.651168e+02, 3.455127e+02 
55, 7.549449e+01, -8.996941e+01, 6.201551e+01, 1.791733e+02, 1.648637e+02, 3.456626e+02 
56, 7.623221e+01, -9.000000e+01, 6.446206e+01, 1.789323e+02, 1.645977e+02, 3.459580e+02 
57, 7.692773e+01, -9.000000e+01, 6.679736e+01, 1.787060e+02, 1.643408e+02, 3.462069e+02 
58, 7.743404e+01, -8.965325e+01, 6.932672e+01, 1.785275e+02, 1.640847e+02, 3.464591e+02 
59, 7.806869e+01, -8.963689e+01, 7.138219e+01, 1.783259e+02, 1.638512e+02, 3.466229e+02 
60, 7.856469e+01, -8.938008e+01, 7.351825e+01, 1.781608e+02, 1.636239e+02, 3.467819e+02 
61, 7.879864e+01, -8.863864e+01, 7.596445e+01, 1.780561e+02, 1.633915e+02, 3.469660e+02 
62, 7.969305e+01, -8.927679e+01, 7.691652e+01, 1.778252e+02, 1.632363e+02, 3.469514e+02 
63, 8.059650e+01, -8.995279e+01, 7.766991e+01, 1.776040e+02, 1.631047e+02, 3.469081e+02 
64, 8.117129e+01, -9.000000e+01, 7.886321e+01, 1.774588e+02, 1.629685e+02, 3.469161e+02 
65, 8.166722e+01, -8.992320e+01, 8.000504e+01, 1.773392e+02, 1.628503e+02, 3.469151e+02 
66, 8.222259e+01, -8.999423e+01, 8.083088e+01, 1.772187e+02, 1.627639e+02, 3.468749e+02 
67, 8.193148e+01, -8.846371e+01, 8.301304e+01, 1.772671e+02, 1.626239e+02, 3.469960e+02 
68, 8.155883e+01, -8.682893e+01, 8.510663e+01, 1.773373e+02, 1.624962e+02, 3.471037e+02 
69, 8.106429e+01, -8.501188e+01, 8.718296e+01, 1.774372e+02, 1.623765e+02, 3.472084e+02 
70, 8.228921e+01, -8.650824e+01, 8.594066e+01, 1.772412e+02, 1.624940e+02, 3.469421e+02 
71, 8.115934e+01, -8.357176e+01, 8.870286e+01, 1.774752e+02, 1.623611e+02, 3.471341e+02 
72, 8.166468e+01, -8.379000e+01, 8.830597e+01, 1.774325e+02, 1.624664e+02, 3.469769e+02 
73, 7.917311e+01, -7.837842e+01, 9.298100e+01, 1.779196e+02, 1.621769e+02, 3.473827e+02 
74, 7.802919e+01, -7.557070e+01, 9.501471e+01, 1.781834e+02, 1.620891e+02, 3.475016e+02 
75, 7.700937e+01, -7.304555e+01, 9.658970e+01, 1.784391e+02, 1.620469e+02, 3.475795e+02 
76, 7.607289e+01, -7.072859e+01, 9.778104e+01, 1.786951e+02, 1.620511e+02, 3.476272e+02 
77, 7.414566e+01, -6.657562e+01, 1.004317e+02, 1.791328e+02, 1.618496e+02, 3.478258e+02 
78, 7.524772e+01, -6.827960e+01, 9.764086e+01, 1.790776e+02, 1.624147e+02, 3.475022e+02 
79, 7.774969e+01, -7.286320e+01, 9.207885e+01, 1.787930e+02, 1.632562e+02, 3.468705e+02 
80, 7.705722e+01, -7.134934e+01, 9.187171e+01, 1.790674e+02, 1.635101e+02, 3.468164e+02 
81, 7.550511e+01, -6.821687e+01, 9.295449e+01, 1.795080e+02, 1.636446e+02, 3.469196e+02 
82, 7.485161e+01, -6.696280e+01, 9.218931e+01, 1.798086e+02, 1.639935e+02, 3.468270e+02 
83, 7.264889e+01, -6.267578e+01, 9.395284e+01, 1.804037e+02, 1.640591e+02, 3.470307e+02 
84, 7.074248e+01, -5.905449e+01, 9.494555e+01, 1.809709e+02, 1.642034e+02, 3.471581e+02 
85, 6.973909e+01, -5.736675e+01, 9.410446e+01, 1.813947e+02, 1.646115e+02, 3.470953e+02 
86, 6.943631e+01, -5.725544e+01, 9.177588e+01, 1.817027e+02, 1.652417e+02, 3.468700e+02 
87, 6.811645e+01, -5.514732e+01, 9.104168e+01, 1.822239e+02, 1.656679e+02, 3.468337e+02 
88, 6.779142e+01, -5.527612e+01, 8.827737e+01, 1.825649e+02, 1.663717e+02, 3.465544e+02 
89, 6.716560e+01, -5.491749e+01, 8.582338e+01, 1.829792e+02, 1.670342e+02, 3.463039e+02 
90, 6.689089e+01, -5.548632e+01, 8.247436e+01, 1.833310e+02, 1.677844e+02, 3.459149e+02 
91, 6.627920e+01, -5.548067e+01, 7.952044e+01, 1.837647e+02, 1.684830e+02, 3.455564e+02 
92, 6.540264e+01, -5.503406e+01, 7.685493e+01, 1.842697e+02, 1.691545e+02, 3.452191e+02 
93, 6.456102e+01, -5.481411e+01, 7.390939e+01, 1.847802e+02, 1.698430e+02, 3.448076e+02 
94, 6.354589e+01, -5.433698e+01, 7.110637e+01, 1.853460e+02, 1.705199e+02, 3.443876e+02 
95, 6.302979e+01, -5.518990e+01, 6.707418e+01, 1.857993e+02, 1.712403e+02, 3.436667e+02 
96, 6.302979e+01, -5.518990e+01, 6.707418e+01, 1.857993e+02, 1.712403e+02, 3.436667e+02 
